regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-10-30,22
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-10-30,30
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-10-30,22
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-10-30,31
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-10-30,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-10-30,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-10-30,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-10-30,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-10-30,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-10-30,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-10-30,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-10-30,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-10-30,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-10-30,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-10-30,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-10-30,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-10-30,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-10-30,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-10-30,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-10-30,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-10-30,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-10-30,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-10-23,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-10-23,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-10-23,33
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-10-23,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-10-23,38
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-10-23,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-10-23,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-10-23,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-10-23,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-10-23,34
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-10-23,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-10-23,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-10-23,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-10-23,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-10-23,22
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-10-23,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-10-23,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-10-23,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-10-23,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-10-23,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-10-23,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-10-23,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-10-23,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-10-23,3
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-10-23,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-10-23,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-10-23,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-10-23,22
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-10-16,26
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-10-16,31
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-10-16,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-10-16,41
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-10-16,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-10-16,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-10-16,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-10-16,26
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-10-16,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-10-16,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-10-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-10-16,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-10-16,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-10-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-10-16,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-10-16,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-10-16,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-10-16,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-10-16,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-10-16,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-10-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-10-16,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-10-16,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-10-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-10-16,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-10-16,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-10-16,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-10-16,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-10-09,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-10-09,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-10-09,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-10-09,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-10-09,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-10-09,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-10-09,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-10-09,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-10-09,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-10-09,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-10-09,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-10-09,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-10-09,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-10-09,30
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-10-09,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-10-09,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-10-09,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-10-09,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-10-09,4
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-10-09,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-10-09,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-10-09,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-10-09,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-10-09,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-10-09,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-10-09,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-10-09,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-10-09,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-10-02,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-10-02,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-10-02,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-10-02,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-10-02,22
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-10-02,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-10-02,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-10-02,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-10-02,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-10-02,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-10-02,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-10-02,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-10-02,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-10-02,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-10-02,26
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-10-02,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-10-02,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-10-02,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-10-02,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-10-02,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-10-02,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-10-02,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-10-02,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-10-02,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-10-02,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-10-02,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-10-02,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-10-02,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-09-25,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-09-25,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-09-25,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-09-25,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-09-25,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-09-25,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-09-25,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-09-25,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-09-25,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-09-25,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-09-25,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-09-25,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-09-25,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-09-25,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-09-25,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-09-25,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-09-25,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-09-25,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-09-25,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-09-25,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-09-25,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-09-25,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-09-25,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-09-25,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-09-25,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-09-25,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-09-25,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-09-25,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-09-18,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-09-18,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-09-18,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-09-18,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-09-18,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-09-18,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-09-18,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-09-18,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-09-18,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-09-18,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-09-18,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-09-18,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-09-18,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-09-18,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-09-18,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-09-18,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-09-18,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-09-18,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-09-18,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-09-18,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-09-18,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-09-18,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-09-18,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-09-18,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-09-18,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-09-18,10
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-09-18,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-09-18,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-09-11,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-09-11,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-09-11,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-09-11,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-09-11,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-09-11,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-09-11,51
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-09-11,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-09-11,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-09-11,29
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-09-11,22
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-09-11,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-09-11,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-09-11,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-09-11,30
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-09-11,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-09-11,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-09-11,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-09-11,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-09-11,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-09-11,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-09-11,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-09-11,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-09-11,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-09-11,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-09-11,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-09-11,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-09-11,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-09-04,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-09-04,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-09-04,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-09-04,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-09-04,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-09-04,26
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-09-04,44
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-09-04,9
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-09-04,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-09-04,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-09-04,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-09-04,31
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-09-04,24
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-09-04,6
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-09-04,28
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-09-04,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-09-04,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-09-04,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-09-04,18
E12000007,London,E09000007,Camden,E09000007,Camden,E02000185,Kilburn East,msoa,2021-09-04,27
E12000007,London,E09000007,Camden,E09000007,Camden,E02000186,Camden Town & Mornington Crescent,msoa,2021-09-04,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000187,Somers Town,msoa,2021-09-04,32
E12000007,London,E09000007,Camden,E09000007,Camden,E02000188,Euston,msoa,2021-09-04,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000189,Gray's Inn Road,msoa,2021-09-04,14
E12000007,London,E09000007,Camden,E09000007,Camden,E02000190,Bloomsbury East,msoa,2021-09-04,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000191,Fitzrovia East & Bloomsbury West,msoa,2021-09-04,7
E12000007,London,E09000007,Camden,E09000007,Camden,E02000192,Hatton Garden & Theobalds Road,msoa,2021-09-04,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000193,"Holborn, St Giles & Bloomsbury South",msoa,2021-09-04,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000166,Highgate West,msoa,2021-08-28,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000167,Hampstead Town,msoa,2021-08-28,8
E12000007,London,E09000007,Camden,E09000007,Camden,E02000168,Tufnell Park West,msoa,2021-08-28,13
E12000007,London,E09000007,Camden,E09000007,Camden,E02000169,Frognal,msoa,2021-08-28,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000170,Fortune Green,msoa,2021-08-28,32
E12000007,London,E09000007,Camden,E09000007,Camden,E02000171,Mansfield Road & Park Hill Road,msoa,2021-08-28,17
E12000007,London,E09000007,Camden,E09000007,Camden,E02000172,Kentish Town West,msoa,2021-08-28,34
E12000007,London,E09000007,Camden,E09000007,Camden,E02000173,Fitzjohns & Royal Free,msoa,2021-08-28,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000174,Kentish Town East,msoa,2021-08-28,25
E12000007,London,E09000007,Camden,E09000007,Camden,E02000175,West Hampstead,msoa,2021-08-28,23
E12000007,London,E09000007,Camden,E09000007,Camden,E02000176,Belsize Park,msoa,2021-08-28,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000177,Chalk Farm,msoa,2021-08-28,21
E12000007,London,E09000007,Camden,E09000007,Camden,E02000178,Kilburn Grange,msoa,2021-08-28,20
E12000007,London,E09000007,Camden,E09000007,Camden,E02000179,Adelaide Road,msoa,2021-08-28,11
E12000007,London,E09000007,Camden,E09000007,Camden,E02000180,Camden Road South,msoa,2021-08-28,19
E12000007,London,E09000007,Camden,E09000007,Camden,E02000181,South Hampstead,msoa,2021-08-28,15
E12000007,London,E09000007,Camden,E09000007,Camden,E02000182,Swiss Cottage,msoa,2021-08-28,12
E12000007,London,E09000007,Camden,E09000007,Camden,E02000183,Primrose Hill,msoa,2021-08-28,16
E12000007,London,E09000007,Camden,E09000007,Camden,E02000184,Camden Street & Elm Village,msoa,2021-08-28,20
